,RegioS,Perioden,Woningvoorraad,Toevoeging,Toelichting,PrijsindexVerkoopprijzen_1,OntwikkelingTOVVoorgaandePeriode_2,OntwikkelingTOVEenJaarEerder_3,VerkochteWoningen_4,OntwikkelingTOVVoorgaandePeriode_5,OntwikkelingTOVEenJaarEerder_6,GemiddeldeVerkoopprijs_7,TotaleWaardeVerkoopprijzen_8
62688,PV24,2016.0,162471.0,447,Flevoland (PV),101.3,0.5,1.2,1149.0,-4.3,3.9,197982.0,227.0
62689,PV24,2016.25,162918.0,217,Flevoland (PV),102.4,1.1,4.1,1038.0,-9.7,24.6,196616.0,204.0
62690,PV24,2016.5,163135.0,300,Flevoland (PV),103.0,0.6,3.6,1160.0,11.8,38.6,201182.0,233.0
62691,PV24,2016.75,163435.0,353,Flevoland (PV),105.9,2.7,5.0,1429.0,23.2,19.0,207137.0,296.0
62692,PV24,2017.0,163788.0,441,Flevoland (PV),107.7,1.7,6.3,1538.0,7.6,33.9,209258.0,322.0
62693,PV24,2017.25,164229.0,391,Flevoland (PV),109.2,1.4,6.7,1447.0,-5.9,39.4,220080.0,318.0
62694,PV24,2017.5,164620.0,405,Flevoland (PV),111.6,2.2,8.3,1520.0,5.0,31.0,222069.0,338.0
62695,PV24,2017.75,165025.0,737,Flevoland (PV),114.8,2.8,8.4,1673.0,10.1,17.1,226452.0,379.0
62696,PV24,2018.0,165762.0,725,Flevoland (PV),118.3,3.1,9.8,1786.0,6.8,16.1,236429.0,422.0
62697,PV24,2018.25,166487.0,660,Flevoland (PV),120.7,2.1,10.5,1376.0,-23.0,-4.9,244961.0,337.0
62698,PV24,2018.5,167147.0,777,Flevoland (PV),124.6,3.2,11.6,1419.0,3.1,-6.6,246404.0,350.0
62699,PV24,2018.75,167924.0,707,Flevoland (PV),128.0,2.7,11.5,1471.0,3.7,-12.1,262491.0,386.0
62700,PV24,2019.0,168631.0,606,Flevoland (PV),131.7,2.9,11.3,1473.0,0.1,-17.5,260797.0,384.0
62701,PV24,2019.25,169237.0,658,Flevoland (PV),134.0,1.8,11.0,1368.0,-7.1,-0.6,258659.0,354.0
62702,PV24,2019.5,169897.0,664,Flevoland (PV),136.0,1.5,9.2,1481.0,8.3,4.4,262807.0,389.0
62703,PV24,2019.75,170561.0,728,Flevoland (PV),139.8,2.7,9.2,1750.0,18.2,19.0,274761.0,481.0
62704,PV24,2020.0,171289.0,938,Flevoland (PV),140.8,0.7,6.9,1727.0,-1.3,17.2,278820.0,482.0
62705,PV24,2020.25,172227.0,408,Flevoland (PV),143.9,2.2,7.4,1478.0,-14.4,8.0,292079.0,432.0
62706,PV24,2020.5,172635.0,468,Flevoland (PV),148.7,3.3,9.3,1505.0,1.8,1.6,295351.0,445.0
62707,PV24,2020.75,173103.0,660,Flevoland (PV),152.4,2.5,9.0,1728.0,14.8,-1.3,302398.0,523.0
62708,PV25,1995.25,701609.0,1435,Gelderland (PV),42.5,,,3417.0,,,95938.0,328.0
62709,PV25,1995.5,703044.0,1730,Gelderland (PV),43.3,2.0,,4049.0,18.5,,101103.0,409.0
62710,PV25,1995.75,704774.0,2128,Gelderland (PV),44.7,3.2,,4679.0,15.6,,103688.0,485.0
62711,PV25,1996.0,706902.0,4518,Gelderland (PV),45.2,1.2,,5221.0,11.6,,104349.0,545.0
62712,PV25,1996.25,711125.0,817,Gelderland (PV),46.5,2.7,9.4,3722.0,-28.7,8.9,106447.0,396.0
62713,PV25,1996.5,711942.0,2193,Gelderland (PV),48.4,4.1,11.6,4847.0,30.2,19.7,109581.0,531.0
62714,PV25,1996.75,714135.0,2555,Gelderland (PV),49.9,3.2,11.5,5286.0,9.1,13.0,115550.0,611.0
62715,PV25,1997.0,716690.0,4130,Gelderland (PV),51.2,2.6,13.1,5612.0,6.2,7.5,114857.0,645.0
62716,PV25,1997.25,720584.0,1249,Gelderland (PV),52.3,2.2,12.6,3980.0,-29.1,6.9,115622.0,460.0
62717,PV25,1997.5,721833.0,2471,Gelderland (PV),54.1,3.4,11.8,4942.0,24.2,2.0,121938.0,603.0
62718,PV25,1997.75,724304.0,2514,Gelderland (PV),56.0,3.5,12.2,5485.0,11.0,3.8,128476.0,705.0
62719,PV25,1998.0,726818.0,4118,Gelderland (PV),57.1,2.1,11.7,6417.0,17.0,14.3,125524.0,805.0
62720,PV25,1998.25,730467.0,1501,Gelderland (PV),58.7,2.7,12.2,4078.0,-36.5,2.5,131352.0,536.0
62721,PV25,1998.5,731968.0,1232,Gelderland (PV),60.5,3.0,11.8,4879.0,19.6,-1.3,134407.0,656.0
62722,PV25,1998.75,733200.0,2062,Gelderland (PV),62.3,3.1,11.3,5464.0,12.0,-0.4,140408.0,767.0
62723,PV25,1999.0,735262.0,3832,Gelderland (PV),64.5,3.4,12.8,6322.0,15.7,-1.5,143721.0,909.0
62724,PV25,1999.25,739060.0,913,Gelderland (PV),67.2,4.2,14.4,4663.0,-26.2,14.3,147175.0,686.0
62725,PV25,1999.5,739973.0,1940,Gelderland (PV),69.6,3.6,15.1,5623.0,20.6,15.2,153894.0,865.0
62726,PV25,1999.75,741913.0,2111,Gelderland (PV),73.8,6.1,18.5,6097.0,8.4,11.6,165233.0,1007.0
62727,PV25,2000.0,744024.0,2903,Gelderland (PV),77.9,5.5,20.8,6268.0,2.8,-0.9,176156.0,1104.0
62728,PV25,2000.25,746796.0,1255,Gelderland (PV),81.2,4.3,21.0,4122.0,-34.2,-11.6,177327.0,731.0
62729,PV25,2000.5,748051.0,1079,Gelderland (PV),84.5,4.0,21.4,5145.0,24.8,-8.5,185639.0,955.0
62730,PV25,2000.75,749130.0,964,Gelderland (PV),87.5,3.6,18.6,5337.0,3.7,-12.5,193570.0,1033.0
62731,PV25,2001.0,750094.0,3421,Gelderland (PV),89.6,2.4,15.0,5695.0,6.7,-9.1,202175.0,1151.0
62732,PV25,2001.25,753353.0,647,Gelderland (PV),92.3,3.0,13.6,4065.0,-28.6,-1.4,200695.0,816.0
62733,PV25,2001.5,754000.0,1142,Gelderland (PV),94.5,2.5,11.9,5238.0,28.9,1.8,209747.0,1099.0
62734,PV25,2001.75,755142.0,1295,Gelderland (PV),95.6,1.1,9.2,5705.0,8.9,6.9,207301.0,1183.0
62735,PV25,2002.0,756437.0,2905,Gelderland (PV),97.5,2.0,8.8,6230.0,9.2,9.4,213505.0,1330.0
62736,PV25,2002.25,759358.0,990,Gelderland (PV),98.7,1.2,6.9,4835.0,-22.4,18.9,209485.0,1013.0
62737,PV25,2002.5,760348.0,1663,Gelderland (PV),100.8,2.1,6.6,5124.0,6.0,-2.2,218258.0,1118.0
62738,PV25,2002.75,762011.0,747,Gelderland (PV),102.0,1.3,6.8,5727.0,11.8,0.4,219767.0,1259.0
62739,PV25,2003.0,762758.0,2376,Gelderland (PV),102.0,-0.1,4.6,5893.0,2.9,-5.4,219199.0,1292.0
62740,PV25,2003.25,764996.0,438,Gelderland (PV),103.0,1.0,4.4,4212.0,-28.5,-12.9,219095.0,923.0
62741,PV25,2003.5,765434.0,861,Gelderland (PV),103.2,0.2,2.4,5163.0,22.6,0.8,218685.0,1129.0
62742,PV25,2003.75,766295.0,262,Gelderland (PV),104.6,1.4,2.5,5711.0,10.6,-0.3,221200.0,1263.0
62743,PV25,2004.0,766557.0,3039,Gelderland (PV),106.2,1.5,4.1,6486.0,13.6,10.1,225223.0,1461.0
62744,PV25,2004.25,769602.0,613,Gelderland (PV),107.8,1.5,4.6,4165.0,-35.8,-1.1,227422.0,947.0
62745,PV25,2004.5,770215.0,1159,Gelderland (PV),108.6,0.7,5.2,5322.0,27.8,3.1,232924.0,1240.0
62746,PV25,2004.75,771374.0,938,Gelderland (PV),109.7,1.0,4.8,5615.0,5.5,-1.7,232516.0,1306.0
62747,PV25,2005.0,772312.0,4241,Gelderland (PV),110.2,0.5,3.8,5998.0,6.8,-7.5,229080.0,1374.0
62748,PV25,2005.25,775955.0,928,Gelderland (PV),110.9,0.6,2.9,4369.0,-27.2,4.9,230901.0,1009.0
62749,PV25,2005.5,776883.0,1426,Gelderland (PV),112.1,1.1,3.2,5638.0,29.0,5.9,235578.0,1328.0
62750,PV25,2005.75,778309.0,1717,Gelderland (PV),112.9,0.8,3.0,6300.0,11.7,12.2,238201.0,1501.0
62751,PV25,2006.0,780026.0,2704,Gelderland (PV),114.2,1.1,3.6,6741.0,7.0,12.4,239426.0,1614.0
62752,PV25,2006.25,782626.0,1002,Gelderland (PV),116.3,1.9,4.9,5284.0,-21.6,20.9,242084.0,1279.0
62753,PV25,2006.5,783628.0,1379,Gelderland (PV),116.9,0.5,4.3,5948.0,12.6,5.5,249125.0,1482.0
62754,PV25,2006.75,785007.0,1945,Gelderland (PV),118.9,1.7,5.3,6024.0,1.3,-4.4,254190.0,1531.0
62755,PV25,2007.0,786952.0,2830,Gelderland (PV),118.5,-0.3,3.8,6223.0,3.3,-7.7,249607.0,1553.0
62756,PV25,2007.25,789382.0,1116,Gelderland (PV),119.9,1.2,3.1,4966.0,-20.2,-6.0,255590.0,1269.0
62757,PV25,2007.5,790498.0,1315,Gelderland (PV),122.1,1.8,4.4,5461.0,10.0,-8.2,261388.0,1427.0
62758,PV25,2007.75,791813.0,1531,Gelderland (PV),123.2,0.9,3.6,5668.0,3.8,-5.9,266042.0,1508.0
62759,PV25,2008.0,793344.0,3625,Gelderland (PV),123.5,0.3,4.2,5866.0,3.5,-5.7,262266.0,1538.0
62760,PV25,2008.25,799507.0,1503,Gelderland (PV),124.1,0.5,3.5,4322.0,-26.3,-13.0,262854.0,1136.0
62761,PV25,2008.5,801010.0,1989,Gelderland (PV),124.6,0.4,2.1,5143.0,19.0,-5.8,266063.0,1368.0
62762,PV25,2008.75,802999.0,1446,Gelderland (PV),125.3,0.6,1.7,5378.0,4.6,-5.1,266417.0,1433.0
62763,PV25,2009.0,804445.0,3870,Gelderland (PV),124.8,-0.5,1.0,4906.0,-8.8,-16.4,264152.0,1296.0
62764,PV25,2009.25,807540.0,1297,Gelderland (PV),123.0,-1.4,-0.9,2865.0,-41.6,-33.7,259874.0,745.0
62765,PV25,2009.5,808837.0,1723,Gelderland (PV),120.8,-1.8,-3.1,3382.0,18.0,-34.2,248139.0,839.0
62766,PV25,2009.75,810560.0,1560,Gelderland (PV),117.6,-2.6,-6.2,3552.0,5.0,-34.0,240495.0,854.0
62767,PV25,2010.0,812120.0,5184,Gelderland (PV),117.9,0.2,-5.5,4021.0,13.2,-18.0,244010.0,981.0
62768,PV25,2010.25,816894.0,578,Gelderland (PV),116.7,-1.0,-5.1,3018.0,-24.9,5.3,245027.0,739.0
62769,PV25,2010.5,817472.0,718,Gelderland (PV),117.7,0.9,-2.5,3465.0,14.8,2.5,246762.0,855.0
62770,PV25,2010.75,818190.0,778,Gelderland (PV),118.3,0.5,0.5,3613.0,4.3,1.7,247379.0,894.0
62771,PV25,2011.0,818968.0,3476,Gelderland (PV),116.6,-1.4,-1.1,3784.0,4.7,-5.9,244727.0,926.0
62772,PV25,2011.25,822186.0,1133,Gelderland (PV),116.0,-0.5,-0.6,3066.0,-19.0,1.6,243919.0,748.0
62773,PV25,2011.5,823319.0,1649,Gelderland (PV),114.1,-1.6,-3.1,3170.0,3.4,-8.5,248217.0,787.0
62774,PV25,2011.75,824968.0,2040,Gelderland (PV),112.9,-1.0,-4.5,3388.0,6.9,-6.2,248698.0,843.0
62775,PV25,2012.0,827008.0,2922,Gelderland (PV),111.0,-1.7,-4.7,3378.0,-0.3,-10.7,239592.0,809.0
62776,PV25,2012.25,845200.0,7265,Gelderland (PV),109.8,-1.1,-5.3,2591.0,-23.3,-15.5,242720.0,629.0
62777,PV25,2012.5,852467.0,2474,Gelderland (PV),107.7,-1.9,-5.6,3939.0,52.0,24.3,242237.0,954.0
62778,PV25,2012.75,854956.0,1932,Gelderland (PV),102.9,-4.5,-8.9,2348.0,-40.4,-30.7,221904.0,521.0
62779,PV25,2013.0,856888.0,2965,Gelderland (PV),102.5,-0.4,-7.7,3874.0,65.0,14.7,225033.0,872.0
62780,PV25,2013.25,859853.0,844,Gelderland (PV),100.2,-2.2,-8.7,2503.0,-35.4,-3.4,216854.0,543.0
62781,PV25,2013.5,860697.0,3550,Gelderland (PV),97.8,-2.4,-9.2,2381.0,-4.9,-39.6,214145.0,510.0
62782,PV25,2013.75,864248.0,3045,Gelderland (PV),98.3,0.5,-4.5,3182.0,33.6,35.5,217381.0,692.0
62783,PV25,2014.0,867293.0,2117,Gelderland (PV),97.2,-1.1,-5.2,3994.0,25.5,3.1,215095.0,859.0
62784,PV25,2014.25,869410.0,1929,Gelderland (PV),97.6,0.5,-2.6,3090.0,-22.6,23.5,215196.0,665.0
62785,PV25,2014.5,871340.0,2031,Gelderland (PV),98.0,0.3,0.1,3663.0,18.5,53.8,218922.0,802.0
62786,PV25,2014.75,873371.0,1662,Gelderland (PV),98.4,0.4,0.1,4259.0,16.3,33.8,223453.0,952.0
62787,PV25,2015.0,875033.0,2629,Gelderland (PV),98.4,0.0,1.2,5465.0,28.3,36.8,226541.0,1238.0
62788,PV25,2015.25,877662.0,1192,Gelderland (PV),99.3,1.0,1.7,3760.0,-31.2,21.7,220701.0,830.0
62789,PV25,2015.5,878855.0,2082,Gelderland (PV),99.2,-0.1,1.3,4331.0,15.2,18.2,225263.0,976.0
62790,PV25,2015.75,880937.0,2006,Gelderland (PV),100.6,1.4,2.2,5483.0,26.6,28.7,229694.0,1259.0
62791,PV25,2016.0,882951.0,2727,Gelderland (PV),100.9,0.3,2.5,5514.0,0.6,0.9,231102.0,1274.0
62792,PV25,2016.25,885678.0,1834,Gelderland (PV),101.9,1.0,2.6,4559.0,-17.3,21.3,233349.0,1064.0
62793,PV25,2016.5,887512.0,2236,Gelderland (PV),102.2,0.3,3.0,5490.0,20.4,26.8,231390.0,1270.0
62794,PV25,2016.75,889748.0,2364,Gelderland (PV),104.6,2.4,4.0,6839.0,24.6,24.7,242215.0,1657.0
62795,PV25,2017.0,892112.0,-4051,Gelderland (PV),105.5,0.8,4.6,7022.0,2.7,27.3,241297.0,1694.0
62796,PV25,2017.25,888062.0,-269,Gelderland (PV),107.3,1.8,5.3,6534.0,-7.0,43.3,251103.0,1641.0
62797,PV25,2017.5,887794.0,1932,Gelderland (PV),108.9,1.5,6.5,6916.0,5.8,26.0,252857.0,1749.0
62798,PV25,2017.75,889726.0,1853,Gelderland (PV),111.5,2.4,6.5,7160.0,3.5,4.7,260711.0,1867.0
62799,PV25,2018.0,891579.0,2410,Gelderland (PV),113.8,2.1,7.9,7823.0,9.3,11.4,256349.0,2005.0
62800,PV25,2018.25,893989.0,2089,Gelderland (PV),116.7,2.6,8.8,6005.0,-23.2,-8.1,268900.0,1615.0
62801,PV25,2018.5,896078.0,2186,Gelderland (PV),118.2,1.3,8.6,6326.0,5.3,-8.5,270321.0,1710.0
62802,PV25,2018.75,898266.0,2925,Gelderland (PV),120.7,2.1,8.2,6602.0,4.4,-7.8,277241.0,1830.0
62803,PV25,2019.0,901193.0,2061,Gelderland (PV),123.1,2.0,8.2,6712.0,1.7,-14.2,286157.0,1921.0
62804,PV25,2019.25,903256.0,2381,Gelderland (PV),124.9,1.5,7.0,5512.0,-17.9,-8.2,289304.0,1595.0
62805,PV25,2019.5,905637.0,2677,Gelderland (PV),126.4,1.2,7.0,6134.0,11.3,-3.0,291656.0,1789.0
62806,PV25,2019.75,908314.0,1740,Gelderland (PV),128.5,1.6,6.5,6996.0,14.1,6.0,298612.0,2089.0
62807,PV25,2020.0,910054.0,2318,Gelderland (PV),130.3,1.4,5.9,7059.0,0.9,5.2,303298.0,2141.0
62808,PV25,2020.25,912372.0,3305,Gelderland (PV),133.5,2.4,6.8,6156.0,-12.8,11.7,311977.0,1921.0
62809,PV25,2020.5,915677.0,2486,Gelderland (PV),135.9,1.9,7.5,6598.0,7.2,7.6,321429.0,2121.0
62810,PV25,2020.75,918163.0,1876,Gelderland (PV),139.2,2.4,8.3,7058.0,7.0,0.9,327532.0,2312.0
62811,PV26,1995.25,415898.0,955,Utrecht (PV),38.5,,,2655.0,,,106065.0,282.0
62812,PV26,1995.5,416853.0,1112,Utrecht (PV),38.7,0.4,,2961.0,11.5,,108048.0,320.0
62813,PV26,1995.75,417965.0,1026,Utrecht (PV),39.9,3.0,,3232.0,9.2,,111493.0,360.0
62814,PV26,1996.0,418991.0,2195,Utrecht (PV),40.9,2.6,,3482.0,7.7,,112952.0,393.0
62815,PV26,1996.25,421408.0,1089,Utrecht (PV),41.1,0.6,6.7,3149.0,-9.6,18.6,108719.0,342.0
62816,PV26,1996.5,422497.0,1259,Utrecht (PV),43.1,4.8,11.4,3741.0,18.8,26.3,116867.0,437.0
62817,PV26,1996.75,423756.0,2029,Utrecht (PV),44.8,3.9,12.4,3880.0,3.7,20.1,120832.0,469.0
62818,PV26,1997.0,425785.0,3209,Utrecht (PV),45.8,2.2,12.0,4126.0,6.3,18.5,124830.0,515.0
62819,PV26,1997.25,428497.0,906,Utrecht (PV),47.3,3.4,15.1,3351.0,-18.8,6.4,127317.0,427.0
62820,PV26,1997.5,429403.0,1635,Utrecht (PV),48.9,3.2,13.3,3908.0,16.6,4.5,131693.0,515.0
62821,PV26,1997.75,431038.0,873,Utrecht (PV),50.9,4.1,13.5,3885.0,-0.6,0.1,139720.0,543.0
62822,PV26,1998.0,431911.0,2794,Utrecht (PV),51.6,1.5,12.7,3983.0,2.5,-3.5,140591.0,560.0
62823,PV26,1998.25,434710.0,1011,Utrecht (PV),53.8,4.3,13.7,3002.0,-24.6,-10.4,146489.0,440.0
62824,PV26,1998.5,435721.0,1302,Utrecht (PV),54.5,1.3,11.6,3625.0,20.8,-7.2,150859.0,547.0
62825,PV26,1998.75,437023.0,670,Utrecht (PV),56.6,3.8,11.3,3878.0,7.0,-0.2,152337.0,591.0
62826,PV26,1999.0,437693.0,2613,Utrecht (PV),58.2,2.8,12.8,4261.0,9.9,7.0,152201.0,649.0
62827,PV26,1999.25,440409.0,955,Utrecht (PV),61.1,5.0,13.5,3206.0,-24.8,6.8,154648.0,496.0
62828,PV26,1999.5,441364.0,1587,Utrecht (PV),64.3,5.2,17.8,3840.0,19.8,5.9,174553.0,670.0
62829,PV26,1999.75,442951.0,1416,Utrecht (PV),68.2,6.1,20.4,4366.0,13.7,12.6,184112.0,804.0
62830,PV26,2000.0,444367.0,2369,Utrecht (PV),71.6,5.1,23.1,4394.0,0.6,3.1,197460.0,868.0
62831,PV26,2000.25,446513.0,684,Utrecht (PV),74.3,3.8,21.7,3176.0,-27.7,-0.9,195566.0,621.0
62832,PV26,2000.5,447197.0,1653,Utrecht (PV),77.7,4.5,20.9,3844.0,21.0,0.1,205061.0,788.0
62833,PV26,2000.75,448850.0,1185,Utrecht (PV),80.9,4.2,18.8,3968.0,3.2,-9.1,222034.0,881.0
62834,PV26,2001.0,450035.0,2868,Utrecht (PV),81.9,1.2,14.4,4365.0,10.0,-0.7,216015.0,943.0
62835,PV26,2001.25,453236.0,1029,Utrecht (PV),82.7,1.0,11.3,2953.0,-32.3,-7.0,223331.0,659.0
62836,PV26,2001.5,454265.0,1559,Utrecht (PV),84.1,1.6,8.2,3740.0,26.7,-2.7,223910.0,837.0
62837,PV26,2001.75,455824.0,1266,Utrecht (PV),86.0,2.3,6.3,4306.0,15.1,8.5,228674.0,985.0
62838,PV26,2002.0,457090.0,2642,Utrecht (PV),86.5,0.5,5.6,4488.0,4.2,2.8,225632.0,1013.0
62839,PV26,2002.25,462807.0,902,Utrecht (PV),88.2,1.9,6.5,3429.0,-23.6,16.1,230233.0,789.0
62840,PV26,2002.5,463709.0,1298,Utrecht (PV),88.8,0.7,5.6,3624.0,5.7,-3.1,232803.0,844.0
62841,PV26,2002.75,465007.0,1372,Utrecht (PV),89.7,1.0,4.2,4129.0,13.9,-4.1,236209.0,975.0
62842,PV26,2003.0,466379.0,1448,Utrecht (PV),88.4,-1.4,2.2,4124.0,-0.1,-8.1,232875.0,960.0
62843,PV26,2003.25,467752.0,746,Utrecht (PV),90.4,2.2,2.5,3099.0,-24.9,-9.6,230798.0,715.0
62844,PV26,2003.5,468498.0,737,Utrecht (PV),91.6,1.3,3.2,3480.0,12.3,-4.0,233329.0,812.0
62845,PV26,2003.75,469235.0,1091,Utrecht (PV),92.8,1.3,3.5,3767.0,8.2,-8.8,241235.0,909.0
62846,PV26,2004.0,470326.0,1756,Utrecht (PV),93.5,0.8,5.8,4378.0,16.2,6.2,241875.0,1059.0
62847,PV26,2004.25,472013.0,207,Utrecht (PV),94.9,1.5,4.9,3077.0,-29.7,-0.7,243217.0,748.0
62848,PV26,2004.5,472220.0,1288,Utrecht (PV),95.7,0.9,4.5,3813.0,23.9,9.6,244976.0,934.0
62849,PV26,2004.75,473508.0,564,Utrecht (PV),97.8,2.2,5.4,3993.0,4.7,6.0,256483.0,1024.0
62850,PV26,2005.0,474072.0,2381,Utrecht (PV),97.7,-0.1,4.5,4081.0,2.2,-6.8,246028.0,1004.0
62851,PV26,2005.25,476026.0,571,Utrecht (PV),99.8,2.1,5.2,3125.0,-23.4,1.6,254622.0,796.0
62852,PV26,2005.5,476597.0,1260,Utrecht (PV),100.1,0.3,4.6,3909.0,25.1,2.5,251765.0,984.0
62853,PV26,2005.75,477857.0,1233,Utrecht (PV),101.4,1.4,3.7,4507.0,15.3,12.9,260643.0,1175.0
62854,PV26,2006.0,479090.0,3438,Utrecht (PV),102.1,0.7,4.5,4689.0,4.0,14.9,262243.0,1230.0
62855,PV26,2006.25,482424.0,945,Utrecht (PV),103.9,1.8,4.2,3913.0,-16.5,25.2,268320.0,1050.0
62856,PV26,2006.5,483369.0,983,Utrecht (PV),105.3,1.3,5.2,4222.0,7.9,8.0,270478.0,1142.0
62857,PV26,2006.75,484352.0,1064,Utrecht (PV),107.0,1.7,5.5,4362.0,3.3,-3.2,274322.0,1197.0
62858,PV26,2007.0,485416.0,2096,Utrecht (PV),107.8,0.8,5.6,4259.0,-2.4,-9.2,278177.0,1185.0
62859,PV26,2007.25,487337.0,594,Utrecht (PV),109.8,1.8,5.7,3503.0,-17.8,-10.5,282966.0,991.0
62860,PV26,2007.5,487931.0,1177,Utrecht (PV),111.7,1.7,6.1,4004.0,14.3,-5.2,289298.0,1158.0
62861,PV26,2007.75,489108.0,861,Utrecht (PV),113.8,1.9,6.4,4220.0,5.4,-3.3,296398.0,1251.0
62862,PV26,2008.0,489969.0,3508,Utrecht (PV),115.2,1.2,6.8,4174.0,-1.1,-2.0,292052.0,1219.0
62863,PV26,2008.25,494230.0,604,Utrecht (PV),115.6,0.4,5.2,3439.0,-17.6,-1.8,294076.0,1011.0
62864,PV26,2008.5,494834.0,1006,Utrecht (PV),116.0,0.4,3.9,3945.0,14.7,-1.5,298671.0,1178.0
62865,PV26,2008.75,495840.0,1386,Utrecht (PV),118.9,2.5,4.5,4062.0,3.0,-3.7,310308.0,1260.0
62866,PV26,2009.0,497226.0,3170,Utrecht (PV),117.8,-1.0,2.3,3670.0,-9.7,-12.1,299958.0,1101.0
62867,PV26,2009.25,500082.0,774,Utrecht (PV),117.1,-0.6,1.3,2224.0,-39.4,-35.3,287148.0,639.0
62868,PV26,2009.5,500856.0,606,Utrecht (PV),114.4,-2.3,-1.4,2402.0,8.0,-39.1,282705.0,679.0
62869,PV26,2009.75,501462.0,822,Utrecht (PV),112.0,-2.1,-5.8,2660.0,10.7,-34.5,272784.0,726.0
62870,PV26,2010.0,502284.0,4068,Utrecht (PV),111.3,-0.6,-5.5,2827.0,6.3,-23.0,279684.0,791.0
62871,PV26,2010.25,506189.0,599,Utrecht (PV),112.3,0.8,-4.2,2179.0,-22.9,-2.0,280042.0,610.0
62872,PV26,2010.5,506788.0,367,Utrecht (PV),110.8,-1.3,-3.2,2569.0,17.9,7.0,288379.0,741.0
62873,PV26,2010.75,507155.0,1174,Utrecht (PV),111.6,0.7,-0.4,2758.0,7.4,3.7,286661.0,791.0
62874,PV26,2011.0,508329.0,1290,Utrecht (PV),109.8,-1.6,-1.4,2767.0,0.3,-2.1,280111.0,775.0
62875,PV26,2011.25,509851.0,1059,Utrecht (PV),109.2,-0.5,-2.7,2335.0,-15.6,7.2,284906.0,665.0
62876,PV26,2011.5,510910.0,396,Utrecht (PV),109.4,0.1,-1.3,2378.0,1.8,-7.4,286119.0,680.0
62877,PV26,2011.75,511306.0,575,Utrecht (PV),108.2,-1.1,-3.0,2643.0,11.1,-4.2,288745.0,763.0
62878,PV26,2012.0,511881.0,2675,Utrecht (PV),106.5,-1.6,-3.0,2622.0,-0.8,-5.2,272471.0,714.0
62879,PV26,2012.25,528126.0,1877,Utrecht (PV),105.7,-0.7,-3.2,1983.0,-24.4,-15.1,278705.0,553.0
62880,PV26,2012.5,530003.0,755,Utrecht (PV),103.4,-2.2,-5.5,2831.0,42.8,19.1,282151.0,799.0
62881,PV26,2012.75,530758.0,1789,Utrecht (PV),97.9,-5.3,-9.5,1750.0,-38.2,-33.8,251360.0,440.0
62882,PV26,2013.0,532547.0,2048,Utrecht (PV),97.8,0.0,-8.1,2940.0,68.0,12.1,254187.0,747.0
62883,PV26,2013.25,534595.0,-356,Utrecht (PV),95.7,-2.2,-9.5,1790.0,-39.1,-9.7,241505.0,432.0
62884,PV26,2013.5,534239.0,1974,Utrecht (PV),94.3,-1.5,-8.8,1681.0,-6.1,-40.6,247845.0,417.0
62885,PV26,2013.75,536213.0,1530,Utrecht (PV),94.1,-0.2,-3.8,2336.0,39.0,33.5,256958.0,600.0
62886,PV26,2014.0,537743.0,1335,Utrecht (PV),94.0,-0.1,-3.9,2835.0,21.4,-3.6,249403.0,707.0
62887,PV26,2014.25,539078.0,1719,Utrecht (PV),95.0,1.0,-0.8,2412.0,-14.9,34.7,248809.0,600.0
62888,PV26,2014.5,540797.0,311,Utrecht (PV),95.8,0.9,1.6,2925.0,21.3,74.0,255350.0,747.0
62889,PV26,2014.75,541108.0,696,Utrecht (PV),97.0,1.2,3.1,3550.0,21.4,52.0,259334.0,921.0
62890,PV26,2015.0,541804.0,1669,Utrecht (PV),97.3,0.3,3.5,4377.0,23.3,54.4,258547.0,1132.0
62891,PV26,2015.25,543473.0,982,Utrecht (PV),98.8,1.6,4.1,2928.0,-33.1,21.4,258633.0,757.0
62892,PV26,2015.5,544455.0,993,Utrecht (PV),98.9,0.1,3.2,3433.0,17.2,17.4,260309.0,894.0
62893,PV26,2015.75,545448.0,1169,Utrecht (PV),100.7,1.8,3.8,4398.0,28.1,23.9,264457.0,1163.0
62894,PV26,2016.0,546617.0,1497,Utrecht (PV),101.5,0.8,4.3,4641.0,5.5,6.0,270952.0,1257.0
62895,PV26,2016.25,548114.0,888,Utrecht (PV),103.4,1.9,4.7,3792.0,-18.3,29.5,269094.0,1020.0
62896,PV26,2016.5,549002.0,1067,Utrecht (PV),104.6,1.1,5.7,4279.0,12.8,24.6,276266.0,1182.0
62897,PV26,2016.75,550069.0,1940,Utrecht (PV),107.6,2.9,6.9,5199.0,21.5,18.2,292663.0,1522.0
62898,PV26,2017.0,552009.0,2296,Utrecht (PV),109.5,1.8,7.9,5020.0,-3.4,8.2,289167.0,1452.0
62899,PV26,2017.25,554305.0,-2136,Utrecht (PV),112.3,2.5,8.6,4439.0,-11.6,17.1,304454.0,1351.0
62900,PV26,2017.5,552169.0,1771,Utrecht (PV),114.4,1.9,9.4,4409.0,-0.7,3.0,318140.0,1403.0
62901,PV26,2017.75,553940.0,1447,Utrecht (PV),117.5,2.6,9.1,4874.0,10.5,-6.3,316011.0,1540.0
62902,PV26,2018.0,555387.0,2177,Utrecht (PV),119.9,2.1,9.4,4966.0,1.9,-1.1,325328.0,1616.0
62903,PV26,2018.25,557564.0,865,Utrecht (PV),122.2,1.9,8.8,3976.0,-19.9,-10.4,332937.0,1324.0
